mass,z,fov,mlt,age,log_k,teff,lum
12.4,0.02,0.015,1.4,11343400.0,-2.369638,25291.957185,18575.72
12.4,0.02,0.015,1.4,11545460.0,-2.378723,25180.917423,18823.72
12.4,0.02,0.015,1.4,11742910.0,-2.387867,25066.87744,19072.98
12.4,0.02,0.015,1.4,11935890.0,-2.397071,24949.324743,19323.18
12.4,0.02,0.015,1.4,12124290.0,-2.406338,24828.588521,19574.27
12.4,0.02,0.015,1.6,10453580.0,-2.33261,25724.669258,17565.72
12.4,0.02,0.015,1.6,10676880.0,-2.341452,25625.611277,17807.87
12.4,0.02,0.015,1.6,10894950.0,-2.350341,25524.003102,18051.55
12.4,0.02,0.015,1.6,11107960.0,-2.359303,25419.383548,18297.58
12.4,0.02,0.015,1.6,11316210.0,-2.368342,25311.704399,18545.13
12.4,0.02,0.015,1.6,11519700.0,-2.377442,25200.725817,18793.96
12.4,0.02,0.015,1.6,11718330.0,-2.386589,25086.65195,19043.65
12.4,0.02,0.015,1.6,11912040.0,-2.395789,24969.893415,19294.3
12.4,0.02,0.015,1.6,12101170.0,-2.405044,24850.018443,19545.85
12.4,0.02,0.015,1.8,10295910.0,-2.326406,25796.452522,17399.79
12.4,0.02,0.015,1.8,10523060.0,-2.335213,25699.722081,17641.47
12.4,0.02,0.015,1.8,10745200.0,-2.344073,25599.898762,17884.61
12.4,0.02,0.015,1.8,10962180.0,-2.352995,25497.132189,18129.39
12.4,0.02,0.015,1.8,11173920.0,-2.361984,25391.758638,18376.33
12.4,0.02,0.015,1.8,11380810.0,-2.371021,25283.360583,18624.49
12.4,0.02,0.015,1.8,11583090.0,-2.380138,25171.645458,18874.24
12.4,0.02,0.015,1.8,11780630.0,-2.389308,25056.740112,19124.9
12.4,0.02,0.015,1.8,11973340.0,-2.398528,24938.787955,19376.29
12.4,0.02,0.015,1.8,12161300.0,-2.407797,24818.040989,19628.67
12.4,0.02,0.015,2.0,10386790.0,-2.329758,25762.928823,17496.99
12.4,0.02,0.015,2.0,10612230.0,-2.338589,25665.194035,17739.76
12.4,0.02,0.015,2.0,10832550.0,-2.347466,25564.520398,17983.84
12.4,0.02,0.015,2.0,11047890.0,-2.356419,25460.694987,18230.02
12.4,0.02,0.015,2.0,11258140.0,-2.365441,25353.816534,18477.9
12.4,0.02,0.015,2.0,11463310.0,-2.374483,25244.218873,18727.14
12.4,0.02,0.015,2.0,11663690.0,-2.383606,25131.669467,18977.45
12.4,0.02,0.015,2.0,11859540.0,-2.392791,25015.967705,19229.05
12.4,0.02,0.015,2.0,12050920.0,-2.402038,24896.780299,19481.59
12.4,0.02,0.015,2.2,10307860.0,-2.326685,25798.751043,17418.24
12.4,0.02,0.015,2.2,10535640.0,-2.335508,25701.640931,17661.03
12.4,0.02,0.015,2.2,10758080.0,-2.344379,25601.687909,17905.13
12.4,0.02,0.015,2.2,10975150.0,-2.353297,25499.279402,18150.91
12.4,0.02,0.015,2.2,11187230.0,-2.362295,25393.873137,18398.89
12.4,0.02,0.015,2.2,11394640.0,-2.371357,25285.05721,18648.43
12.4,0.02,0.015,2.2,11597200.0,-2.380463,25173.132873,18899.0
12.4,0.02,0.015,2.2,11794800.0,-2.389624,25058.19552,19150.43
12.4,0.02,0.015,2.2,11987540.0,-2.398836,24940.502021,19402.94
12.4,0.02,0.015,2.2,12175740.0,-2.408105,24819.745096,19656.44
12.4,0.02,0.015,2.4,10515000.0,-2.334575,25714.580156,17640.04
12.4,0.02,0.015,2.4,10737830.0,-2.343426,25615.26965,17884.13
12.4,0.02,0.015,2.4,10955420.0,-2.35232,25513.304314,18129.71
12.4,0.02,0.015,2.4,11168200.0,-2.361309,25408.045159,18377.75
12.4,0.02,0.015,2.4,11376150.0,-2.370356,25299.561806,18627.2
12.4,0.02,0.015,2.4,11579080.0,-2.379449,25188.068278,18877.57
12.4,0.02,0.015,2.4,11777010.0,-2.388586,25073.865333,19129.15
12.4,0.02,0.015,2.4,11970300.0,-2.397779,24956.644516,19381.7
12.4,0.02,0.015,2.4,12159210.0,-2.407036,24836.02,19635.51
12.4,0.02,0.015,2.6,10428990.0,-2.331193,25716.017299,17530.94
12.4,0.02,0.015,2.6,10650080.0,-2.339872,25617.51993,17769.33
12.4,0.02,0.015,2.6,10866000.0,-2.348607,25516.218521,18009.08
12.4,0.02,0.015,2.6,11076760.0,-2.357408,25412.447432,18251.04
12.4,0.02,0.015,2.6,11282780.0,-2.366268,25305.650026,18494.38
12.4,0.02,0.015,2.6,11484280.0,-2.37518,25195.659316,18738.95
12.4,0.02,0.015,2.6,11681080.0,-2.384148,25082.568858,18984.54
12.4,0.02,0.015,2.6,11873100.0,-2.393156,24966.831347,19231.01
12.4,0.02,0.015,2.6,12060600.0,-2.402216,24847.939411,19478.31
12.4,0.02,0.015,2.8,10158070.0,-2.320789,25796.40835,17229.49
12.4,0.02,0.015,2.8,10381830.0,-2.329286,25700.94443,17461.75
12.4,0.02,0.015,2.8,10600220.0,-2.337822,25603.377035,17695.23
12.4,0.02,0.015,2.8,10813710.0,-2.346406,25502.978993,17930.18
12.4,0.02,0.015,2.8,11022590.0,-2.355069,25399.473744,18167.14
12.4,0.02,0.015,2.8,11226650.0,-2.363773,25293.032973,18405.11
12.4,0.02,0.015,2.8,11425810.0,-2.372522,25184.01012,18644.1
12.4,0.02,0.015,2.8,11620290.0,-2.381314,25072.128493,18883.94
12.4,0.02,0.015,2.8,11810310.0,-2.390152,24957.430095,19124.76
12.4,0.02,0.015,2.8,11996010.0,-2.399045,24839.538061,19366.39
12.4,0.02,0.015,3.0,10271120.0,-2.325048,25720.893185,17334.08
12.4,0.02,0.015,3.0,10489210.0,-2.333449,25624.122921,17563.03
12.4,0.02,0.015,3.0,10702110.0,-2.341886,25525.336977,17793.15
12.4,0.02,0.015,3.0,10910340.0,-2.350387,25423.433159,18025.29
12.4,0.02,0.015,3.0,11114060.0,-2.358949,25318.594513,18258.66
12.4,0.02,0.015,3.0,11313000.0,-2.367554,25210.901857,18492.92
12.4,0.02,0.015,3.0,11507160.0,-2.376193,25100.47109,18727.66
12.4,0.02,0.015,3.0,11696600.0,-2.384862,24987.643925,18963.17
12.4,0.02,0.015,3.0,11881700.0,-2.39358,24871.971945,19199.41
12.4,0.02,0.02,1.0,10765820.0,-2.344884,25744.212085,17973.78
12.4,0.02,0.02,1.0,10996730.0,-2.354353,25641.708761,18238.23
12.4,0.02,0.02,1.0,11221820.0,-2.363863,25536.92273,18504.29
12.4,0.02,0.02,1.0,11441750.0,-2.373491,25428.482926,18773.57
12.4,0.02,0.02,1.0,11656860.0,-2.383206,25316.093313,19045.02
12.4,0.02,0.02,1.0,11866700.0,-2.392999,25200.264322,19318.07
12.4,0.02,0.02,1.0,12071150.0,-2.402846,25081.739159,19592.62
12.4,0.02,0.02,1.0,12270780.0,-2.412771,24959.583646,19868.52
12.4,0.02,0.02,1.0,12465910.0,-2.422789,24833.713091,20146.38
12.4,0.02,0.02,1.2,10863050.0,-2.348213,25710.719652,18089.78
12.4,0.02,0.02,1.2,11092230.0,-2.357722,25607.523168,18356.18
12.4,0.02,0.02,1.2,11315980.0,-2.367301,25501.274396,18624.63
12.4,0.02,0.02,1.2,11534770.0,-2.376999,25391.031786,18896.2
12.4,0.02,0.02,1.2,11748380.0,-2.386749,25277.203633,19169.6
12.4,0.02,0.02,1.2,11956570.0,-2.396587,25160.489123,19444.62
12.4,0.02,0.02,1.2,12159760.0,-2.406498,25040.214484,19721.12
12.4,0.02,0.02,1.2,12358210.0,-2.416494,24916.280716,19999.3
12.4,0.02,0.02,1.4,10806690.0,-2.345742,25743.910727,18029.2
12.4,0.02,0.02,1.4,11038100.0,-2.355253,25641.264808,18296.04
12.4,0.02,0.02,1.4,11264110.0,-2.364829,25535.759938,18565.12
12.4,0.02,0.02,1.4,11484830.0,-2.374528,25426.683716,18837.43
12.4,0.02,0.02,1.4,11700510.0,-2.384319,25314.102631,19112.07
12.4,0.02,0.02,1.4,11911090.0,-2.394182,25197.761081,19388.29
12.4,0.02,0.02,1.4,12116460.0,-2.404113,25077.87948,19665.87
12.4,0.02,0.02,1.4,12316550.0,-2.414108,24955.122139,19944.96
12.4,0.02,0.02,1.4,12511850.0,-2.424183,24828.73825,20225.6
12.4,0.02,0.02,1.6,10822350.0,-2.346231,25742.755118,18047.57
12.4,0.02,0.02,1.6,11053970.0,-2.355768,25639.852223,18315.25
12.4,0.02,0.02,1.6,11279960.0,-2.365364,25534.146904,18584.95
12.4,0.02,0.02,1.6,11500550.0,-2.375053,25425.191624,18857.82
12.4,0.02,0.02,1.6,11716230.0,-2.384848,25312.302167,19132.94
12.4,0.02,0.02,1.6,11926820.0,-2.394719,25196.221371,19410.09
12.4,0.02,0.02,1.6,12132330.0,-2.40467,25076.014185,19688.6
12.4,0.02,0.02,1.6,12332670.0,-2.414686,24953.013986,19969.04
12.4,0.02,0.02,1.6,12528110.0,-2.424771,24826.045767,20250.2
12.4,0.02,0.02,1.8,10814790.0,-2.345822,25751.943196,18041.46
12.4,0.02,0.02,1.8,11047020.0,-2.355367,25649.123105,18309.82
12.4,0.02,0.02,1.8,11273390.0,-2.364958,25543.988829,18579.96
12.4,0.02,0.02,1.8,11494590.0,-2.374656,25435.0044,18853.08
12.4,0.02,0.02,1.8,11710830.0,-2.384445,25322.18456,19128.76
12.4,0.02,0.02,1.8,11921720.0,-2.394305,25205.904207,19406.0
12.4,0.02,0.02,1.8,12127250.0,-2.404232,25086.877967,19685.03
12.4,0.02,0.02,1.8,12327980.0,-2.414233,24964.069569,19965.47
12.4,0.02,0.02,1.8,12524170.0,-2.42433,24837.558681,20248.03
12.4,0.02,0.02,2.0,10851230.0,-2.347231,25739.136148,18087.41
12.4,0.02,0.02,2.0,11083140.0,-2.356797,25635.951718,18356.97
12.4,0.02,0.02,2.0,11309470.0,-2.366423,25530.04023,18628.5
12.4,0.02,0.02,2.0,11530440.0,-2.376157,25420.322203,18903.13
12.4,0.02,0.02,2.0,11746240.0,-2.385961,25306.939601,19179.78
12.4,0.02,0.02,2.0,11956620.0,-2.395837,25190.261918,19458.1
12.4,0.02,0.02,2.0,12161740.0,-2.405779,25070.628051,19738.06
12.4,0.02,0.02,2.0,12362100.0,-2.415802,24947.385703,20019.85
12.4,0.02,0.02,2.0,12557980.0,-2.425908,24819.754337,20303.26
12.4,0.02,0.02,2.2,10856240.0,-2.347275,25742.814604,18095.35
12.4,0.02,0.02,2.2,11088040.0,-2.356824,25640.307821,18365.2
12.4,0.02,0.02,2.2,11314440.0,-2.366443,25534.435137,18637.06
12.4,0.02,0.02,2.2,11535790.0,-2.376184,25424.628193,18912.33
12.4,0.02,0.02,2.2,11751770.0,-2.386001,25311.273564,19189.65
12.4,0.02,0.02,2.2,11962270.0,-2.395864,25195.123534,19468.69
12.4,0.02,0.02,2.2,12167790.0,-2.405807,25075.380172,19749.46
12.4,0.02,0.02,2.2,12368670.0,-2.415844,24951.603607,20032.06
12.4,0.02,0.02,2.2,12564650.0,-2.425954,24824.66091,20316.44
12.4,0.02,0.02,2.4,10847710.0,-2.346787,25753.201587,18088.12
12.4,0.02,0.02,2.4,11080150.0,-2.356337,25650.906198,18358.46
12.4,0.02,0.02,2.4,11307360.0,-2.365961,25545.17222,18631.07
12.4,0.02,0.02,2.4,11529400.0,-2.375704,25435.420941,18906.9
12.4,0.02,0.02,2.4,11745920.0,-2.385514,25322.795212,19185.11
12.4,0.02,0.02,2.4,11957190.0,-2.395394,25206.786603,19464.99
12.4,0.02,0.02,2.4,12163650.0,-2.405357,25086.795158,19746.78
12.4,0.02,0.02,2.4,12365090.0,-2.415398,24963.066452,20030.26
12.4,0.02,0.02,2.4,12561370.0,-2.425499,24836.315068,20315.08
12.4,0.02,0.02,2.6,10748360.0,-2.342911,25749.904368,17956.22
12.4,0.02,0.02,2.6,10978790.0,-2.35227,25648.038913,18219.41
12.4,0.02,0.02,2.6,11203510.0,-2.361673,25543.801805,18484.4
12.4,0.02,0.02,2.6,11423070.0,-2.371182,25436.04224,18752.53
12.4,0.02,0.02,2.6,11637820.0,-2.380782,25324.507763,19022.94
12.4,0.02,0.02,2.6,11847420.0,-2.390442,25209.489796,19294.85
12.4,0.02,0.02,2.6,12051730.0,-2.40016,25091.135682,19568.05
12.4,0.02,0.02,2.6,12250860.0,-2.409926,24970.170045,19842.78
12.4,0.02,0.02,2.6,12445420.0,-2.419773,24845.370316,20118.85
12.4,0.02,0.02,2.8,10647930.0,-2.338899,25748.374402,17822.62
12.4,0.02,0.02,2.8,10875940.0,-2.348046,25648.281503,18078.82
12.4,0.02,0.02,2.8,11098990.0,-2.35726,25544.690415,18336.82
12.4,0.02,0.02,2.8,11316840.0,-2.366568,25437.733933,18597.58
12.4,0.02,0.02,2.8,11529300.0,-2.375934,25328.100917,18860.18
12.4,0.02,0.02,2.8,11736790.0,-2.385365,25215.244537,19124.47
12.4,0.02,0.02,2.8,11939640.0,-2.39486,25098.784759,19390.26
12.4,0.02,0.02,2.8,12137700.0,-2.404422,24978.861522,19657.28
12.4,0.02,0.02,2.8,12330850.0,-2.414039,24855.998975,19925.6
12.4,0.02,0.02,3.0,10592620.0,-2.336754,25733.208081,17744.66
12.4,0.02,0.02,3.0,10818350.0,-2.345753,25633.027,17995.24
12.4,0.02,0.02,3.0,11038540.0,-2.354794,25530.416992,18247.39
12.4,0.02,0.02,3.0,11253610.0,-2.363911,25424.842711,18502.25
12.4,0.02,0.02,3.0,11464040.0,-2.373106,25315.664959,18758.8
12.4,0.02,0.02,3.0,11669610.0,-2.382372,25203.467816,19017.15
12.4,0.02,0.02,3.0,11870280.0,-2.391687,25087.682868,19276.31
12.4,0.02,0.02,3.0,12066000.0,-2.401055,24969.217028,19536.87
12.4,0.02,0.02,3.0,12256980.0,-2.410468,24847.219348,19798.01
12.4,0.02,0.025,1.0,11118300.0,-2.358082,25762.866533,18447.46
12.4,0.02,0.025,1.0,11356640.0,-2.368225,25656.788967,18737.31
12.4,0.02,0.025,1.0,11588910.0,-2.378435,25548.126262,19029.57
12.4,0.02,0.025,1.0,11815680.0,-2.388777,25435.238309,19325.61
12.4,0.02,0.025,1.0,12037290.0,-2.399237,25318.065043,19624.6
12.4,0.02,0.025,1.0,12253260.0,-2.409776,25197.742017,19926.04
12.4,0.02,0.025,1.0,12463990.0,-2.420418,25073.493061,20229.81
12.4,0.02,0.025,1.0,12669880.0,-2.431174,24944.678641,20535.88
12.4,0.02,0.025,1.0,12870660.0,-2.442025,24811.208941,20843.52
12.4,0.02,0.025,1.2,11152400.0,-2.358922,25755.57633,18494.93
12.4,0.02,0.025,1.2,11390390.0,-2.369086,25650.030088,18786.35
12.4,0.02,0.025,1.2,11622770.0,-2.379338,25540.665207,19080.31
12.4,0.02,0.025,1.2,11849980.0,-2.389747,25426.641731,19378.47
12.4,0.02,0.025,1.2,12071440.0,-2.400232,25309.496409,19679.57
12.4,0.02,0.025,1.2,12287420.0,-2.410823,25188.603587,19982.93
12.4,0.02,0.025,1.2,12498480.0,-2.421524,25063.077997,20288.68
12.4,0.02,0.025,1.2,12704240.0,-2.432334,24933.349512,20596.76
12.4,0.02,0.025,1.2,12904520.0,-2.443207,24800.604059,20906.39
12.4,0.02,0.025,1.4,11163850.0,-2.359122,25764.12038,18511.88
12.4,0.02,0.025,1.4,11402580.0,-2.36932,25657.986714,18804.47
12.4,0.02,0.025,1.4,11635790.0,-2.379595,25548.671624,19100.2
12.4,0.02,0.025,1.4,11863460.0,-2.390022,25435.4145,19399.94
12.4,0.02,0.025,1.4,12085940.0,-2.400572,25318.023952,19703.17
12.4,0.02,0.025,1.4,12303090.0,-2.411223,25196.6367,20008.99
12.4,0.02,0.025,1.4,12514900.0,-2.42197,25071.068792,20316.95
12.4,0.02,0.025,1.4,12721350.0,-2.432809,24941.87306,20627.18
12.4,0.02,0.025,1.4,12922670.0,-2.443748,24808.26438,20939.14
12.4,0.02,0.025,1.6,11312920.0,-2.365506,25702.048965,18700.28
12.4,0.02,0.025,1.6,11548620.0,-2.375768,25594.214385,18995.77
12.4,0.02,0.025,1.6,11778950.0,-2.386143,25481.90492,19294.42
12.4,0.02,0.025,1.6,12003690.0,-2.396663,25365.44544,19596.96
12.4,0.02,0.025,1.6,12222490.0,-2.407253,25246.219601,19901.82
12.4,0.02,0.025,1.6,12436080.0,-2.417941,25122.617307,20208.91
12.4,0.02,0.025,1.6,12644770.0,-2.428743,24994.484669,20518.57
12.4,0.02,0.025,1.6,12848070.0,-2.439637,24862.940305,20830.53
12.4,0.02,0.025,1.8,11263220.0,-2.36317,25736.818972,18642.94
12.4,0.02,0.025,1.8,11501200.0,-2.373452,25629.083604,18939.09
12.4,0.02,0.025,1.8,11733190.0,-2.383811,25518.471076,19238.0
12.4,0.02,0.025,1.8,11959580.0,-2.394308,25403.774325,19541.07
12.4,0.02,0.025,1.8,12180790.0,-2.404908,25284.593978,19847.08
12.4,0.02,0.025,1.8,12396440.0,-2.415605,25161.361447,20155.26
12.4,0.02,0.025,1.8,12606360.0,-2.42638,25035.204866,20465.67
12.4,0.02,0.025,1.8,12811270.0,-2.437256,24904.597656,20778.2
12.4,0.02,0.025,2.0,11174040.0,-2.359224,25779.638368,18534.8
12.4,0.02,0.025,2.0,11414230.0,-2.369462,25674.186476,18830.58
12.4,0.02,0.025,2.0,11648710.0,-2.379782,25564.834025,19128.69
12.4,0.02,0.025,2.0,11877820.0,-2.390242,25451.801305,19431.49
12.4,0.02,0.025,2.0,12101550.0,-2.400813,25334.483753,19737.64
12.4,0.02,0.025,2.0,12319980.0,-2.411496,25213.249868,20046.52
12.4,0.02,0.025,2.0,12533010.0,-2.42227,25087.60386,20357.47
12.4,0.02,0.025,2.0,12740580.0,-2.433136,24957.845333,20670.46
12.4,0.02,0.025,2.0,12942580.0,-2.444076,24825.020233,20985.47
12.4,0.02,0.025,2.2,11221720.0,-2.360941,25766.768164,18593.26
12.4,0.02,0.025,2.2,11461250.0,-2.371197,25660.866686,18890.23
12.4,0.02,0.025,2.2,11695130.0,-2.381536,25550.905567,19189.57
12.4,0.02,0.025,2.2,11923640.0,-2.392024,25436.521629,19493.33
12.4,0.02,0.025,2.2,12146300.0,-2.402602,25319.126111,19800.22
12.4,0.02,0.025,2.2,12363630.0,-2.413269,25197.524287,20109.67
12.4,0.02,0.025,2.2,12575980.0,-2.424056,25071.32285,20421.72
12.4,0.02,0.025,2.2,12782910.0,-2.434935,24940.964281,20735.88
12.4,0.02,0.025,2.2,12984300.0,-2.44589,24807.547279,21052.09
12.4,0.02,0.025,2.4,11219820.0,-2.360678,25773.786945,18593.08
12.4,0.02,0.025,2.4,11460020.0,-2.37094,25667.908314,18890.8
12.4,0.02,0.025,2.4,11694740.0,-2.3813,25557.684017,19191.17
12.4,0.02,0.025,2.4,11923710.0,-2.391789,25443.909278,19495.99
12.4,0.02,0.025,2.4,12146950.0,-2.402375,25326.542443,19803.73
12.4,0.02,0.025,2.4,12365030.0,-2.413063,25204.868843,20114.38
12.4,0.02,0.025,2.4,12577900.0,-2.423859,25078.550897,20427.34
12.4,0.02,0.025,2.4,12785170.0,-2.434735,24948.932491,20742.67
12.4,0.02,0.025,2.4,12987170.0,-2.445697,24815.417038,21059.95
12.4,0.02,0.025,2.6,11108940.0,-2.356311,25770.212099,18440.9
12.4,0.02,0.025,2.6,11347270.0,-2.366364,25664.696071,18730.48
12.4,0.02,0.025,2.6,11579570.0,-2.37648,25556.637452,19022.6
12.4,0.02,0.025,2.6,11806430.0,-2.386717,25444.521352,19318.39
12.4,0.02,0.025,2.6,12028240.0,-2.397076,25327.988637,19617.56
12.4,0.02,0.025,2.6,12244490.0,-2.407513,25208.142835,19919.11
12.4,0.02,0.025,2.6,12455380.0,-2.418033,25084.621579,20222.97
12.4,0.02,0.025,2.6,12661370.0,-2.428653,24956.826784,20529.16
12.4,0.02,0.025,2.6,12862430.0,-2.439368,24824.708924,20837.33
12.4,0.02,0.025,2.8,11078330.0,-2.355387,25725.718934,18386.16
12.4,0.02,0.025,2.8,11311880.0,-2.365222,25620.109222,18667.66
12.4,0.02,0.025,2.8,11539380.0,-2.375111,25512.29211,18951.53
12.4,0.02,0.025,2.8,11761710.0,-2.385124,25400.145355,19238.93
12.4,0.02,0.025,2.8,11979120.0,-2.395241,25283.899853,19529.06
12.4,0.02,0.025,2.8,12191010.0,-2.405419,25164.009714,19820.86
12.4,0.02,0.025,2.8,12397380.0,-2.415663,25041.548521,20114.67
12.4,0.02,0.025,2.8,12599040.0,-2.425997,24914.719771,20410.42
12.4,0.02,0.025,3.0,10880360.0,-2.347346,25758.964583,18130.48
12.4,0.02,0.025,3.0,11113740.0,-2.356932,25655.98741,18403.14
12.4,0.02,0.025,3.0,11341590.0,-2.366581,25549.613955,18677.82
12.4,0.02,0.025,3.0,11563630.0,-2.376307,25440.794565,18955.76
12.4,0.02,0.025,3.0,11780620.0,-2.386134,25328.003787,19236.1
12.4,0.02,0.025,3.0,11992850.0,-2.39605,25211.217083,19518.68
12.4,0.02,0.025,3.0,12199780.0,-2.406042,25090.759506,19803.04
12.4,0.02,0.025,3.0,12401360.0,-2.416079,24967.694548,20088.92
12.4,0.02,0.025,3.0,12598220.0,-2.426203,24840.682795,20376.55
12.4,0.02,0.03,1.0,11604900.0,-2.377578,25724.509397,19117.34
12.4,0.02,0.03,1.0,11846560.0,-2.388462,25613.400956,19435.72
12.4,0.02,0.03,1.0,12082590.0,-2.39948,25497.479022,19757.83
12.4,0.02,0.03,1.0,12312460.0,-2.41064,25378.227308,20084.89
12.4,0.02,0.03,1.0,12536650.0,-2.421915,25254.471254,20414.78
12.4,0.02,0.03,1.0,12755590.0,-2.433326,25125.61823,20747.89
12.4,0.02,0.03,1.0,12968770.0,-2.444851,24992.923145,21083.94
12.4,0.02,0.03,1.0,13176410.0,-2.456479,24856.624343,21422.81
12.4,0.02,0.03,1.2,11702130.0,-2.381095,25694.153608,19246.99
12.4,0.02,0.03,1.2,11942290.0,-2.392036,25581.954619,19567.97
12.4,0.02,0.03,1.2,12177210.0,-2.403157,25464.959332,19894.22
12.4,0.02,0.03,1.2,12406340.0,-2.414422,25343.837672,20224.92
12.4,0.02,0.03,1.2,12629790.0,-2.425796,25217.700123,20558.37
12.4,0.02,0.03,1.2,12847440.0,-2.437296,25087.02146,20894.62
12.4,0.02,0.03,1.2,13059010.0,-2.44888,24953.372814,21233.46
12.4,0.02,0.03,1.2,13265450.0,-2.460599,24815.140009,21575.45
12.4,0.02,0.03,1.4,11645410.0,-2.378409,25731.144182,19179.78
12.4,0.02,0.03,1.4,11888450.0,-2.389377,25619.598805,19502.38
12.4,0.02,0.03,1.4,12125690.0,-2.400483,25503.505511,19828.63
12.4,0.02,0.03,1.4,12356840.0,-2.411752,25382.654974,20159.62
12.4,0.02,0.03,1.4,12581700.0,-2.423105,25258.836312,20493.62
12.4,0.02,0.03,1.4,12801040.0,-2.434581,25130.102699,20830.45
12.4,0.02,0.03,1.4,13015230.0,-2.446198,24996.219449,21170.69
12.4,0.02,0.03,1.4,13223680.0,-2.457926,24858.749095,21513.84
12.4,0.02,0.03,1.6,11653420.0,-2.378604,25736.89976,19193.61
12.4,0.02,0.03,1.6,11896610.0,-2.389585,25625.49128,19516.79
12.4,0.02,0.03,1.6,12134070.0,-2.400687,25509.253138,19843.76
12.4,0.02,0.03,1.6,12365340.0,-2.411949,25389.782044,20176.0
12.4,0.02,0.03,1.6,12590990.0,-2.423335,25265.47447,20511.54
12.4,0.02,0.03,1.6,12811390.0,-2.434864,25135.969134,20850.5
12.4,0.02,0.03,1.6,13025890.0,-2.446497,25002.868305,21192.51
12.4,0.02,0.03,1.6,13234890.0,-2.458243,24865.311077,21537.25
12.4,0.02,0.03,1.8,11553950.0,-2.374018,25788.408923,19065.64
12.4,0.02,0.03,1.8,11800740.0,-2.385001,25677.727499,19388.94
12.4,0.02,0.03,1.8,12040980.0,-2.396053,25564.535782,19715.44
12.4,0.02,0.03,1.8,12275270.0,-2.40726,25446.162798,20046.24
12.4,0.02,0.03,1.8,12503970.0,-2.418633,25323.283386,20382.17
12.4,0.02,0.03,1.8,12726640.0,-2.430081,25196.918452,20720.76
12.4,0.02,0.03,1.8,12943990.0,-2.441673,25065.296134,21062.39
12.4,0.02,0.03,1.8,13155990.0,-2.453398,24928.678471,21407.26
12.4,0.02,0.03,2.0,11699900.0,-2.380304,25731.314069,19260.44
12.4,0.02,0.03,2.0,11943470.0,-2.391342,25618.75961,19586.42
12.4,0.02,0.03,2.0,12180860.0,-2.402492,25502.964367,19916.55
12.4,0.02,0.03,2.0,12412320.0,-2.413787,25382.415294,20251.43
12.4,0.02,0.03,2.0,12638300.0,-2.425231,25256.85235,20589.92
12.4,0.02,0.03,2.0,12858310.0,-2.436772,25127.833942,20931.68
12.4,0.02,0.03,2.0,13072800.0,-2.448437,24994.166395,21276.56
12.4,0.02,0.03,2.0,13282260.0,-2.460246,24855.031408,21624.6
12.4,0.02,0.03,2.2,11714100.0,-2.380692,25733.358792,19281.43
12.4,0.02,0.03,2.2,11957840.0,-2.391741,25620.656068,19608.47
12.4,0.02,0.03,2.2,12195120.0,-2.402881,25505.173923,19939.34
12.4,0.02,0.03,2.2,12426690.0,-2.414195,25384.357147,20275.07
12.4,0.02,0.03,2.2,12652790.0,-2.425645,25258.644493,20614.66
12.4,0.02,0.03,2.2,12872740.0,-2.437174,25129.786412,20957.32
12.4,0.02,0.03,2.2,13087300.0,-2.448837,24995.808809,21302.91
12.4,0.02,0.03,2.2,13296780.0,-2.460647,24856.552374,21651.98
12.4,0.02,0.03,2.4,11705900.0,-2.380152,25742.645134,19272.61
12.4,0.02,0.03,2.4,11950190.0,-2.391184,25631.071127,19600.13
12.4,0.02,0.03,2.4,12188360.0,-2.402337,25515.380089,19931.9
12.4,0.02,0.03,2.4,12420900.0,-2.413667,25394.425612,20268.77
12.4,0.02,0.03,2.4,12647440.0,-2.425099,25269.883343,20609.3
12.4,0.02,0.03,2.4,12868230.0,-2.436646,25140.973571,20952.91
12.4,0.02,0.03,2.4,13083800.0,-2.44833,25006.661556,21299.86
12.4,0.02,0.03,2.4,13293770.0,-2.460129,24868.32601,21650.12
12.4,0.02,0.03,2.6,11596480.0,-2.37567,25736.623996,19113.02
12.4,0.02,0.03,2.6,11838850.0,-2.386475,25626.147446,19432.13
12.4,0.02,0.03,2.6,12075660.0,-2.39741,25510.938848,19755.24
12.4,0.02,0.03,2.6,12306310.0,-2.408483,25392.726179,20083.48
12.4,0.02,0.03,2.6,12531480.0,-2.419675,25269.602206,20414.92
12.4,0.02,0.03,2.6,12751500.0,-2.431002,25141.42921,20749.93
12.4,0.02,0.03,2.6,12965670.0,-2.442421,25009.867623,21088.01
12.4,0.02,0.03,2.6,13174510.0,-2.45395,24873.846599,21428.85
12.4,0.02,0.03,2.8,11341010.0,-2.365067,25774.354121,18763.01
12.4,0.02,0.03,2.8,11583500.0,-2.37555,25666.064965,19069.42
12.4,0.02,0.03,2.8,11819640.0,-2.386088,25555.639117,19378.84
12.4,0.02,0.03,2.8,12050120.0,-2.396769,25440.253769,19692.14
12.4,0.02,0.03,2.8,12275300.0,-2.407585,25320.305092,20009.37
12.4,0.02,0.03,2.8,12494430.0,-2.418469,25197.721965,20329.28
12.4,0.02,0.03,2.8,12708400.0,-2.429459,25070.332278,20651.76
12.4,0.02,0.03,2.8,12917500.0,-2.440578,24938.049979,20977.33
12.4,0.02,0.03,2.8,13121130.0,-2.451792,24802.256575,21305.55
12.4,0.02,0.03,3.0,11334160.0,-2.365151,25716.493607,18735.14
12.4,0.02,0.03,3.0,11570840.0,-2.375394,25608.017029,19032.83
12.4,0.02,0.03,3.0,11801240.0,-2.385705,25497.422672,19333.54
