mass,z,fov,mlt,age,log_k,teff,lum
11.2,0.01,0.03,1.0,16019620.0,-2.364428,25080.739815,15289.75
11.2,0.01,0.03,1.0,16271900.0,-2.374298,24963.086005,15533.7
11.2,0.01,0.03,1.0,16517680.0,-2.384247,24841.957311,15780.05
11.2,0.01,0.03,1.0,16757020.0,-2.394265,24717.176862,16028.38
11.2,0.01,0.03,1.0,16990700.0,-2.404378,24587.400111,16278.71
11.2,0.01,0.03,1.0,17218410.0,-2.414584,24453.171326,16531.08
11.2,0.01,0.03,1.0,17439730.0,-2.424844,24316.310497,16785.17
11.2,0.01,0.03,1.2,14533460.0,-2.312372,25660.908983,14015.55
11.2,0.01,0.03,1.2,14823110.0,-2.321811,25564.781998,14246.45
11.2,0.01,0.03,1.2,15106380.0,-2.331347,25464.452885,14480.28
11.2,0.01,0.03,1.2,15382490.0,-2.340939,25361.037221,14716.39
11.2,0.01,0.03,1.2,15651760.0,-2.350629,25253.030571,14955.15
11.2,0.01,0.03,1.2,15914140.0,-2.36042,25141.826564,15197.41
11.2,0.01,0.03,1.2,16169840.0,-2.370284,25026.683838,15441.8
11.2,0.01,0.03,1.2,16419530.0,-2.380245,24906.750672,15688.56
11.2,0.01,0.03,1.2,16662650.0,-2.390276,24783.571119,15937.63
11.2,0.01,0.03,1.2,16899560.0,-2.400386,24656.338784,16188.71
11.2,0.01,0.03,1.2,17130920.0,-2.410599,24524.667114,16442.3
11.2,0.01,0.03,1.2,17356630.0,-2.420918,24388.267365,16698.16
11.2,0.01,0.03,1.4,14554160.0,-2.312868,25667.013449,14032.14
11.2,0.01,0.03,1.4,14844980.0,-2.322362,25569.870603,14264.43
11.2,0.01,0.03,1.4,15127950.0,-2.331894,25470.573404,14498.87
11.2,0.01,0.03,1.4,15404180.0,-2.341505,25366.664559,14735.51
11.2,0.01,0.03,1.4,15673900.0,-2.351219,25259.326309,14975.58
11.2,0.01,0.03,1.4,15936810.0,-2.36104,25148.103151,15218.96
11.2,0.01,0.03,1.4,16193550.0,-2.370959,25032.090337,15464.84
11.2,0.01,0.03,1.4,16443640.0,-2.380944,24912.513311,15713.18
11.2,0.01,0.03,1.4,16687170.0,-2.391004,24789.420302,15963.47
11.2,0.01,0.03,1.4,16924970.0,-2.401169,24661.800261,16216.36
11.2,0.01,0.03,1.4,17157080.0,-2.411443,24529.226427,16471.69
11.2,0.01,0.03,1.4,17383110.0,-2.421793,24393.163294,16729.06
11.2,0.01,0.03,1.6,14534340.0,-2.312183,25680.043397,14018.14
11.2,0.01,0.03,1.6,14826130.0,-2.32168,25584.43701,14251.08
11.2,0.01,0.03,1.6,15110790.0,-2.331243,25484.631247,14486.12
11.2,0.01,0.03,1.6,15388730.0,-2.340897,25380.608421,14723.88
11.2,0.01,0.03,1.6,15659170.0,-2.350601,25274.288114,14964.1
11.2,0.01,0.03,1.6,15923190.0,-2.360438,25162.86811,15207.84
11.2,0.01,0.03,1.6,16180980.0,-2.370378,25047.429158,15454.64
11.2,0.01,0.03,1.6,16431930.0,-2.380378,24928.789791,15703.58
11.2,0.01,0.03,1.6,16676900.0,-2.390476,24805.132702,15954.76
11.2,0.01,0.03,1.6,16915770.0,-2.400672,24676.9249,16208.34
11.2,0.01,0.03,1.6,17147970.0,-2.410917,24546.050418,16463.74
11.2,0.01,0.03,1.6,17374540.0,-2.421265,24410.453153,16721.37
11.2,0.01,0.03,1.8,14482610.0,-2.31048,25705.96641,13979.83
11.2,0.01,0.03,1.8,14776740.0,-2.31999,25610.503272,14212.97
11.2,0.01,0.03,1.8,15063900.0,-2.329581,25511.707887,14449.0
11.2,0.01,0.03,1.8,15343960.0,-2.339241,25409.383856,14687.51
11.2,0.01,0.03,1.8,15617430.0,-2.348985,25302.514197,14928.4
11.2,0.01,0.03,1.8,15883860.0,-2.358842,25192.155989,15173.41
11.2,0.01,0.03,1.8,16143460.0,-2.368786,25078.046241,15420.8
11.2,0.01,0.03,1.8,16396910.0,-2.378827,24959.025552,15670.61
11.2,0.01,0.03,1.8,16643780.0,-2.38895,24836.138723,15922.83
11.2,0.01,0.03,1.8,16883960.0,-2.399133,24709.9477,16176.95
11.2,0.01,0.03,1.8,17118370.0,-2.409416,24579.236856,16433.53
11.2,0.01,0.03,1.8,17347280.0,-2.419813,24443.73217,16692.76
11.2,0.01,0.03,1.8,17570380.0,-2.430308,24304.117948,16954.34
11.2,0.01,0.03,2.0,14271020.0,-2.303774,25779.475506,13818.92
11.2,0.01,0.03,2.0,14570980.0,-2.313253,25687.301563,14051.23
11.2,0.01,0.03,2.0,14863740.0,-2.322806,25590.923263,14285.82
11.2,0.01,0.03,2.0,15149600.0,-2.332444,25490.367747,14523.17
11.2,0.01,0.03,2.0,15427750.0,-2.342139,25387.602294,14762.76
11.2,0.01,0.03,2.0,15699260.0,-2.351902,25279.942611,15004.91
11.2,0.01,0.03,2.0,15964340.0,-2.361815,25168.648922,15251.48
11.2,0.01,0.03,2.0,16222690.0,-2.371805,25053.457077,15500.44
11.2,0.01,0.03,2.0,16474960.0,-2.381894,24933.334691,15751.89
11.2,0.01,0.03,2.0,16720640.0,-2.392063,24809.490165,16005.76
11.2,0.01,0.03,2.0,16959790.0,-2.402302,24682.007832,16261.69
11.2,0.01,0.03,2.0,17193200.0,-2.412644,24549.404005,16519.82
11.2,0.01,0.03,2.0,17420650.0,-2.423085,24412.712786,16780.44
11.2,0.01,0.03,2.2,14262650.0,-2.303494,25788.359587,13814.12
11.2,0.01,0.03,2.2,14564550.0,-2.313019,25695.803932,14047.64
11.2,0.01,0.03,2.2,14858850.0,-2.322613,25599.049793,14283.35
11.2,0.01,0.03,2.2,15145450.0,-2.332263,25499.589123,14521.53
11.2,0.01,0.03,2.2,15424790.0,-2.341974,25396.222754,14761.82
11.2,0.01,0.03,2.2,15697490.0,-2.351782,25288.386643,15004.93
11.2,0.01,0.03,2.2,15962950.0,-2.361697,25177.695492,15251.94
11.2,0.01,0.03,2.2,16221950.0,-2.371703,25062.246015,15501.33
11.2,0.01,0.03,2.2,16474800.0,-2.381785,24942.08858,15753.44
11.2,0.01,0.03,2.2,16720730.0,-2.391954,24819.061832,16007.83
11.2,0.01,0.03,2.2,16960550.0,-2.402213,24691.271942,16264.32
11.2,0.01,0.03,2.2,17194640.0,-2.412583,24558.556259,16523.37
11.2,0.01,0.03,2.2,17422380.0,-2.423021,24422.697874,16784.58
11.2,0.01,0.03,2.4,14294060.0,-2.304604,25773.737579,13839.59
11.2,0.01,0.03,2.4,14593680.0,-2.314091,25681.527286,14072.45
11.2,0.01,0.03,2.4,14886210.0,-2.323661,25584.742684,14307.62
11.2,0.01,0.03,2.4,15171940.0,-2.333316,25484.789081,14545.96
11.2,0.01,0.03,2.4,15450530.0,-2.343035,25381.30316,14786.61
11.2,0.01,0.03,2.4,15722690.0,-2.352856,25273.875488,15030.58
11.2,0.01,0.03,2.4,15988460.0,-2.362822,25161.979487,15278.78
11.2,0.01,0.03,2.4,16247730.0,-2.372877,25045.732958,15529.56
11.2,0.01,0.03,2.4,16500290.0,-2.383013,24924.989374,15782.47
11.2,0.01,0.03,2.4,16745900.0,-2.39321,24801.116897,16037.59
11.2,0.01,0.03,2.4,16985240.0,-2.403488,24672.760182,16294.67
11.2,0.01,0.03,2.4,17218770.0,-2.413843,24540.313325,16554.5
11.2,0.01,0.03,2.4,17446550.0,-2.424324,24403.294467,16816.7
11.2,0.01,0.03,2.6,14330890.0,-2.306564,25683.136304,13852.77
11.2,0.01,0.03,2.6,14621050.0,-2.315837,25587.803696,14078.03
11.2,0.01,0.03,2.6,14903400.0,-2.32515,25490.608337,14305.28
11.2,0.01,0.03,2.6,15179220.0,-2.334539,25389.43211,14534.86
11.2,0.01,0.03,2.6,15449180.0,-2.344036,25284.002499,14767.55
11.2,0.01,0.03,2.6,15712480.0,-2.353648,25175.089006,15003.95
11.2,0.01,0.03,2.6,15969370.0,-2.36334,25061.644724,15242.4
11.2,0.01,0.03,2.6,16219750.0,-2.37311,24944.092986,15483.0
11.2,0.01,0.03,2.6,16463200.0,-2.382921,24824.220001,15725.47
11.2,0.01,0.03,2.6,16700940.0,-2.392821,24699.855434,15970.07
11.2,0.01,0.03,2.6,16933490.0,-2.402841,24570.764344,16217.54
11.2,0.01,0.03,2.6,17160260.0,-2.412918,24437.875459,16467.11
11.2,0.01,0.03,2.6,17381480.0,-2.423117,24300.692579,16718.85
11.2,0.01,0.03,2.8,14457760.0,-2.311219,25567.181665,13933.21
11.2,0.01,0.03,2.8,14736420.0,-2.320293,25470.150034,14152.03
11.2,0.01,0.03,2.8,15008780.0,-2.329444,25369.130059,14373.1
11.2,0.01,0.03,2.8,15274120.0,-2.338649,25265.757964,14596.49
11.2,0.01,0.03,2.8,15533220.0,-2.347965,25158.134095,14822.91
11.2,0.01,0.03,2.8,15786470.0,-2.357368,25046.255666,15051.63
11.2,0.01,0.03,2.8,16033120.0,-2.366827,24931.448024,15282.32
11.2,0.01,0.03,2.8,16273670.0,-2.37634,24813.039592,15514.82
11.2,0.01,0.03,2.8,16508790.0,-2.385956,24689.977505,15749.33
11.2,0.01,0.03,2.8,16738030.0,-2.395644,24563.451838,15985.83
11.2,0.01,0.03,2.8,16961400.0,-2.405401,24433.440547,16224.07
11.2,0.01,0.03,3.0,14538350.0,-2.314439,25471.778066,13980.98
11.2,0.01,0.03,3.0,14807770.0,-2.323329,25373.624895,14194.16
11.2,0.01,0.03,3.0,15071010.0,-2.33229,25271.393967,14409.2
11.2,0.01,0.03,3.0,15328380.0,-2.341357,25165.092522,14627.47
11.2,0.01,0.03,3.0,15579060.0,-2.350481,25056.389953,14847.63
11.2,0.01,0.03,3.0,15823840.0,-2.359674,24943.733333,15069.49
11.2,0.01,0.03,3.0,16063140.0,-2.368946,24827.535689,15293.57
11.2,0.01,0.03,3.0,16296780.0,-2.378298,24706.57259,15519.17
11.2,0.01,0.03,3.0,16524290.0,-2.387697,24583.371509,15746.55
11.2,0.01,0.03,3.0,16746210.0,-2.397161,24455.725203,15974.97
11.2,0.01,0.03,3.0,16963000.0,-2.406716,24323.855418,16205.27
11.2,0.02,0.025,1.4,13712880.0,-2.379758,24369.182412,13877.94
11.2,0.02,0.025,1.6,13680790.0,-2.378536,24387.293993,13854.42
11.2,0.02,0.025,1.8,13892470.0,-2.385912,24318.473499,14025.24
11.2,0.02,0.025,2.0,13723940.0,-2.379735,24389.293844,13893.39
11.2,0.02,0.025,2.2,13664580.0,-2.377424,24416.943963,13847.52
11.2,0.02,0.025,2.2,13939500.0,-2.387251,24314.312863,14067.4
11.2,0.02,0.025,2.4,13667970.0,-2.377586,24397.329966,13846.2
11.2,0.02,0.025,2.6,13689160.0,-2.378879,24315.238506,13841.77
11.2,0.02,0.03,1.0,13647130.0,-2.375647,24550.268154,13858.84
11.2,0.02,0.03,1.0,13936710.0,-2.385935,24448.149334,14091.17
11.2,0.02,0.03,1.0,14219380.0,-2.396313,24343.048144,14326.37
11.2,0.02,0.03,1.2,13687730.0,-2.376891,24549.945293,13894.83
11.2,0.02,0.03,1.2,13978060.0,-2.387241,24447.892197,14129.44
11.2,0.02,0.03,1.2,14260960.0,-2.397666,24342.339094,14366.1
11.2,0.02,0.03,1.4,13760150.0,-2.379361,24537.302003,13956.07
11.2,0.02,0.03,1.4,14049720.0,-2.389754,24434.924306,14192.37
11.2,0.02,0.03,1.4,14331990.0,-2.400221,24328.161661,14430.58
11.2,0.02,0.03,1.6,13811500.0,-2.381089,24527.72488,14000.04
11.2,0.02,0.03,1.6,14100650.0,-2.39151,24424.740233,14237.49
11.2,0.02,0.03,1.6,14382890.0,-2.402041,24317.107658,14477.35
11.2,0.02,0.03,1.8,13583850.0,-2.372995,24613.340538,13821.39
11.2,0.02,0.03,1.8,13879890.0,-2.38339,24513.01502,14058.12
11.2,0.02,0.03,1.8,14168300.0,-2.393832,24408.989251,14297.0
11.2,0.02,0.03,1.8,14449740.0,-2.404409,24300.516068,14538.53
11.2,0.02,0.03,2.0,13848410.0,-2.382078,24530.839402,14033.87
11.2,0.02,0.03,2.0,14138250.0,-2.392546,24426.95734,14272.9
11.2,0.02,0.03,2.0,14421030.0,-2.403106,24319.860964,14514.89
11.2,0.02,0.03,2.2,13635390.0,-2.374413,24609.981359,13865.47
11.2,0.02,0.03,2.2,13931060.0,-2.38482,24509.849592,14103.63
11.2,0.02,0.03,2.2,14219470.0,-2.395315,24405.129307,14344.01
11.2,0.02,0.03,2.4,13790980.0,-2.379881,24541.935646,13986.11
11.2,0.02,0.03,2.4,14081950.0,-2.390306,24438.512933,14224.36
11.2,0.02,0.03,2.4,14365540.0,-2.400805,24332.42495,14465.39
11.2,0.02,0.03,2.6,13663040.0,-2.376227,24504.064915,13867.35
11.2,0.02,0.03,2.6,13948100.0,-2.38634,24401.236171,14096.16
11.2,0.02,0.03,2.8,13771900.0,-2.380651,24395.550354,13937.7
11.2,0.03,0.01,1.0,10525390.0,-2.326519,24886.309609,13910.36
11.2,0.03,0.01,1.0,10758350.0,-2.334743,24791.887761,14092.89
11.2,0.03,0.01,1.0,10985920.0,-2.343008,24694.992503,14276.28
11.2,0.03,0.01,1.0,11208040.0,-2.351303,24595.657263,14460.27
11.2,0.03,0.01,1.0,11424760.0,-2.359636,24494.018886,14645.0
11.2,0.03,0.01,1.0,11636280.0,-2.367997,24389.951475,14830.17
11.2,0.03,0.01,1.2,10556570.0,-2.327379,24878.75129,13937.26
11.2,0.03,0.01,1.2,10789340.0,-2.335621,24783.957158,14120.43
11.2,0.03,0.01,1.2,11016570.0,-2.343892,24686.913831,14304.45
11.2,0.03,0.01,1.2,11238460.0,-2.352211,24587.329174,14489.2
11.2,0.03,0.01,1.2,11455110.0,-2.360572,24485.280974,14674.72
11.2,0.03,0.01,1.2,11666560.0,-2.368955,24380.869936,14860.64
11.2,0.03,0.01,1.4,10445370.0,-2.323541,24924.052384,13853.73
11.2,0.03,0.01,1.4,10680800.0,-2.331764,24830.634583,14036.58
11.2,0.03,0.01,1.4,10910960.0,-2.340039,24734.625982,14220.61
11.2,0.03,0.01,1.4,11135760.0,-2.348353,24636.101316,14405.41
11.2,0.03,0.01,1.4,11355140.0,-2.356697,24535.11594,14590.78
11.2,0.03,0.01,1.4,11569160.0,-2.365069,24431.677942,14776.62
11.2,0.03,0.01,1.4,11777930.0,-2.373475,24326.437302,14963.26
11.2,0.03,0.01,1.6,10463410.0,-2.324187,24921.0824,13869.87
11.2,0.03,0.01,1.6,10699000.0,-2.332425,24827.357912,14053.24
11.2,0.03,0.01,1.6,10929130.0,-2.340712,24731.140227,14237.71
11.2,0.03,0.01,1.6,11153790.0,-2.349028,24632.449917,14422.87
11.2,0.03,0.01,1.6,11373010.0,-2.357378,24531.320219,14608.58
11.2,0.03,0.01,1.6,11586860.0,-2.365759,24427.868122,14794.92
11.2,0.03,0.01,1.6,11795570.0,-2.374167,24322.35341,14981.96
11.2,0.03,0.01,1.8,10511590.0,-2.325729,24904.032715,13906.67
11.2,0.03,0.01,1.8,10746300.0,-2.333979,24809.900394,14090.57
11.2,0.03,0.01,1.8,10975580.0,-2.342275,24713.237709,14275.46
11.2,0.03,0.01,1.8,11199440.0,-2.350598,24614.076501,14461.04
11.2,0.03,0.01,1.8,11417860.0,-2.358956,24512.468156,14647.17
11.2,0.03,0.01,1.8,11630940.0,-2.367342,24408.39924,14833.8
11.2,0.03,0.01,1.8,11838790.0,-2.375757,24302.510846,15021.2
11.2,0.03,0.01,2.0,10465760.0,-2.324094,24926.781433,13874.63
11.2,0.03,0.01,2.0,10701960.0,-2.332334,24832.985372,14058.54
11.2,0.03,0.01,2.0,10932530.0,-2.340622,24736.785782,14243.52
11.2,0.03,0.01,2.0,11157530.0,-2.348939,24638.275793,14429.26
11.2,0.03,0.01,2.0,11377130.0,-2.35729,24537.410165,14615.68
11.2,0.03,0.01,2.0,11591570.0,-2.365671,24434.041968,14802.79
11.2,0.03,0.01,2.0,11800990.0,-2.374093,24328.106502,14990.51
11.2,0.03,0.01,2.2,10543690.0,-2.326613,24897.39717,13934.11
11.2,0.03,0.01,2.2,10778130.0,-2.334872,24802.960294,14118.65
11.2,0.03,0.01,2.2,11007110.0,-2.343165,24706.061127,14304.06
11.2,0.03,0.01,2.2,11230600.0,-2.35149,24606.690604,14490.14
11.2,0.03,0.01,2.2,11448670.0,-2.35984,24504.856881,14676.81
11.2,0.03,0.01,2.2,11661400.0,-2.368228,24400.752287,14864.19
11.2,0.03,0.01,2.4,10590230.0,-2.328175,24874.034409,13968.66
11.2,0.03,0.01,2.4,10822320.0,-2.336391,24779.428918,14152.36
11.2,0.03,0.01,2.4,11049210.0,-2.344647,24682.236293,14337.01
11.2,0.03,0.01,2.4,11270830.0,-2.352935,24582.48808,14522.4
11.2,0.03,0.01,2.4,11487110.0,-2.361259,24480.25014,14708.35
11.2,0.03,0.01,2.4,11698080.0,-2.369604,24375.582828,14894.63
11.2,0.03,0.01,2.6,10567940.0,-2.327344,24858.708033,13941.79
11.2,0.03,0.01,2.6,10797840.0,-2.335459,24764.027506,14122.6
11.2,0.03,0.01,2.6,11022210.0,-2.343603,24667.132394,14304.07
11.2,0.03,0.01,2.6,11241220.0,-2.351766,24568.011396,14486.14
11.2,0.03,0.01,2.6,11455140.0,-2.359967,24466.460744,14668.91
11.2,0.03,0.01,2.6,11664100.0,-2.368204,24362.371876,14852.37
11.2,0.03,0.01,2.8,10510310.0,-2.325313,24860.699108,13888.78
11.2,0.03,0.01,2.8,10739230.0,-2.333338,24766.612256,14067.13
11.2,0.03,0.01,2.8,10962690.0,-2.341387,24670.269382,14245.99
11.2,0.03,0.01,2.8,11180750.0,-2.349452,24571.588188,14425.35
11.2,0.03,0.01,2.8,11393530.0,-2.357549,24470.778716,14605.3
11.2,0.03,0.01,2.8,11601270.0,-2.365675,24367.632181,14785.84
11.2,0.03,0.01,3.0,10592070.0,-2.328067,24807.605581,13942.84
11.2,0.03,0.01,3.0,10816650.0,-2.336016,24712.77935,14119.09
11.2,0.03,0.01,3.0,11035860.0,-2.343982,24615.920108,14295.96
11.2,0.03,0.01,3.0,11249940.0,-2.351981,24516.777345,14473.38
11.2,0.03,0.01,3.0,11459130.0,-2.36001,24415.257784,14651.4
11.2,0.03,0.01,3.0,11663440.0,-2.368068,24311.329045,14829.83
11.2,0.03,0.015,1.0,10509550.0,-2.325157,25055.906208,13960.71
11.2,0.03,0.015,1.0,10761920.0,-2.333962,24961.992061,14160.87
11.2,0.03,0.015,1.0,11008050.0,-2.342811,24865.684953,14362.38
11.2,0.03,0.015,1.0,11248240.0,-2.351729,24766.850796,14565.83
11.2,0.03,0.015,1.0,11482900.0,-2.360706,24665.052852,14770.55
11.2,0.03,0.015,1.0,11712100.0,-2.369744,24560.289511,14976.7
11.2,0.03,0.015,1.0,11935750.0,-2.378832,24452.444335,15183.67
11.2,0.03,0.015,1.0,12153770.0,-2.387961,24341.731971,15391.43
11.2,0.03,0.015,1.2,10371090.0,-2.320162,25110.702525,13855.31
11.2,0.03,0.015,1.2,10627400.0,-2.328963,25018.353432,14055.46
11.2,0.03,0.015,1.2,10877640.0,-2.337809,24923.584837,14257.03
11.2,0.03,0.015,1.2,11121940.0,-2.34672,24825.875588,14460.29
11.2,0.03,0.015,1.2,11360400.0,-2.355686,24725.580137,14665.29
11.2,0.03,0.015,1.2,11593130.0,-2.36471,24622.460043,14871.47
11.2,0.03,0.015,1.2,11820380.0,-2.373794,24516.248113,15078.73
11.2,0.03,0.015,1.2,12042030.0,-2.382926,24407.344307,15287.09
11.2,0.03,0.015,1.4,10551990.0,-2.326357,25049.701453,13998.88
11.2,0.03,0.015,1.4,10804170.0,-2.335191,24955.851725,14200.38
11.2,0.03,0.015,1.4,11050530.0,-2.344085,24859.191176,14403.38
11.2,0.03,0.015,1.4,11291180.0,-2.353056,24759.507538,14608.38
11.2,0.03,0.015,1.4,11525970.0,-2.362077,24657.313454,14814.72
11.2,0.03,0.015,1.4,11755120.0,-2.371153,24551.957461,15022.07
11.2,0.03,0.015,1.4,11978700.0,-2.380278,24443.970973,15230.62
11.2,0.03,0.015,1.4,12196790.0,-2.389451,24333.099368,15440.11
11.2,0.03,0.015,1.6,10307770.0,-2.31803,25140.252962,13811.42
11.2,0.03,0.015,1.6,10566190.0,-2.326835,25048.899029,14012.15
11.2,0.03,0.015,1.6,10818520.0,-2.335677,24954.933045,14214.16
11.2,0.03,0.015,1.6,11065150.0,-2.344587,24857.967168,14417.75
11.2,0.03,0.015,1.6,11305880.0,-2.353571,24758.469544,14623.49
11.2,0.03,0.015,1.6,11540880.0,-2.36261,24655.658841,14830.29
11.2,0.03,0.015,1.6,11770080.0,-2.371691,24550.468618,15038.33
11.2,0.03,0.015,1.6,11993600.0,-2.380823,24442.438406,15247.36
11.2,0.03,0.015,1.6,12211910.0,-2.390015,24331.207765,15457.49
11.2,0.03,0.015,1.8,10322690.0,-2.318475,25139.55436,13824.76
11.2,0.03,0.015,1.8,10581310.0,-2.327294,25048.061539,14026.06
11.2,0.03,0.015,1.8,10833990.0,-2.336159,24953.76755,14228.74
11.2,0.03,0.015,1.8,11080720.0,-2.345078,24856.6346,14432.89
11.2,0.03,0.015,1.8,11321390.0,-2.35407,24756.989301,14639.07
11.2,0.03,0.015,1.8,11556290.0,-2.363112,24654.476112,14846.5
11.2,0.03,0.015,1.8,11785660.0,-2.37221,24549.098118,15055.19
11.2,0.03,0.015,1.8,12009520.0,-2.381355,24440.681908,15264.98
11.2,0.03,0.015,1.8,12227930.0,-2.390557,24329.21342,15475.72
11.2,0.03,0.015,2.0,10318120.0,-2.318236,25145.197186,13822.91
11.2,0.03,0.015,2.0,10577370.0,-2.327059,25053.697183,14024.61
11.2,0.03,0.015,2.0,10830610.0,-2.335928,24959.370779,14227.65
11.2,0.03,0.015,2.0,11077720.0,-2.344851,24862.327314,14432.11
11.2,0.03,0.015,2.0,11318680.0,-2.353833,24762.947038,14638.56
11.2,0.03,0.015,2.0,11553980.0,-2.362877,24660.6095,14846.39
11.2,0.03,0.015,2.0,11783850.0,-2.371976,24555.237359,15055.53
11.2,0.03,0.015,2.0,12008170.0,-2.381127,24446.823781,15265.7
11.2,0.03,0.015,2.0,12226880.0,-2.390324,24335.410696,15476.79
11.2,0.03,0.015,2.2,10538170.0,-2.325575,25070.980187,13994.6
11.2,0.03,0.015,2.2,10792600.0,-2.334436,24977.043707,14197.7
11.2,0.03,0.015,2.2,11040690.0,-2.343337,24880.917652,14402.11
11.2,0.03,0.015,2.2,11282900.0,-2.352315,24782.014742,14608.72
11.2,0.03,0.015,2.2,11519640.0,-2.361358,24679.95665,14816.81
11.2,0.03,0.015,2.2,11750730.0,-2.370449,24574.89428,15026.1
11.2,0.03,0.015,2.2,11976010.0,-2.379586,24466.945353,15236.28
11.2,0.03,0.015,2.2,12195580.0,-2.388767,24356.111648,15447.35
11.2,0.03,0.015,2.4,10441410.0,-2.322173,25101.612798,13917.22
11.2,0.03,0.015,2.4,10697140.0,-2.330984,25008.969405,14119.05
11.2,0.03,0.015,2.4,10946880.0,-2.339834,24913.837239,14322.24
11.2,0.03,0.015,2.4,11190780.0,-2.348753,24815.700321,14527.29
11.2,0.03,0.015,2.4,11428850.0,-2.357735,24714.662557,14733.88
11.2,0.03,0.015,2.4,11660980.0,-2.366755,24610.788477,14941.46
11.2,0.03,0.015,2.4,11887250.0,-2.375816,24504.516048,15150.18
11.2,0.03,0.015,2.4,12108070.0,-2.384927,24395.296145,15360.05
11.2,0.03,0.015,2.6,10388320.0,-2.320408,25086.681623,13864.13
11.2,0.03,0.015,2.6,10641260.0,-2.32907,24994.203113,14061.63
11.2,0.03,0.015,2.6,10888010.0,-2.337764,24899.169445,14260.16
11.2,0.03,0.015,2.6,11128660.0,-2.346519,24801.951892,14460.59
11.2,0.03,0.015,2.6,11363680.0,-2.355325,24701.956931,14662.37
11.2,0.03,0.015,2.6,11593380.0,-2.364189,24599.003169,14865.47
11.2,0.03,0.015,2.6,11817610.0,-2.373092,24493.114004,15069.54
11.2,0.03,0.015,2.6,12036280.0,-2.382041,24384.408898,15274.38
11.2,0.03,0.015,2.8,10563870.0,-2.326457,24991.87437,13989.08
11.2,0.03,0.015,2.8,10808810.0,-2.335015,24897.670173,14183.76
11.2,0.03,0.015,2.8,11047980.0,-2.343637,24800.789785,14380.18
11.2,0.03,0.015,2.8,11281300.0,-2.352299,24701.282869,14577.59
11.2,0.03,0.015,2.8,11508860.0,-2.360991,24599.106783,14775.86
11.2,0.03,0.015,2.8,11730750.0,-2.36972,24494.788334,14975.07
11.2,0.03,0.015,2.8,11947420.0,-2.37849,24387.667925,15175.21
11.2,0.03,0.015,3.0,10376710.0,-2.320106,25034.671213,13834.99
11.2,0.03,0.015,3.0,10622840.0,-2.328529,24942.215195,14025.72
11.2,0.03,0.015,3.0,10863040.0,-2.336991,24847.571491,14217.82
11.2,0.03,0.015,3.0,11097610.0,-2.34551,24749.965778,14411.25
11.2,0.03,0.015,3.0,11326540.0,-2.354068,24650.195193,14605.83
11.2,0.03,0.015,3.0,11549960.0,-2.362657,24547.801879,14801.19
11.2,0.03,0.015,3.0,11768250.0,-2.371294,24442.501204,14997.57
11.2,0.03,0.015,3.0,11981270.0,-2.379967,24334.543536,15194.49
11.2,0.03,0.02,1.0,10527960.0,-2.324779,25198.570758,14024.95
11.2,0.03,0.02,1.0,10798190.0,-2.334161,25105.737045,14243.09
11.2,0.03,0.02,1.0,11062040.0,-2.343602,25009.578384,14462.88
11.2,0.03,0.02,1.0,11319200.0,-2.353093,24911.008845,14684.41
11.2,0.03,0.02,1.0,11569990.0,-2.362668,24809.549361,14908.36
11.2,0.03,0.02,1.0,11815020.0,-2.372337,24704.391887,15134.5
11.2,0.03,0.02,1.0,12054080.0,-2.382077,24595.858653,15362.25
11.2,0.03,0.02,1.0,12286890.0,-2.391876,24484.062327,15591.31
11.2,0.03,0.02,1.0,12513570.0,-2.401727,24369.767615,15821.71
11.2,0.03,0.02,1.2,10292780.0,-2.316617,25281.812254,13843.94
11.2,0.03,0.02,1.2,10569760.0,-2.325983,25191.197584,14061.44
11.2,0.03,0.02,1.2,10839960.0,-2.3354,25097.588778,14280.58
11.2,0.03,0.02,1.2,11103230.0,-2.344869,25001.53743,14501.53
11.2,0.03,0.02,1.2,11360030.0,-2.354385,24902.752348,14724.03
11.2,0.03,0.02,1.2,11610900.0,-2.36401,24800.354275,14949.28
11.2,0.03,0.02,1.2,11855680.0,-2.373703,24694.559721,15176.48
11.2,0.03,0.02,1.2,12094140.0,-2.383467,24585.898218,15405.26
11.2,0.03,0.02,1.2,12326590.0,-2.393297,24474.226431,15635.65
11.2,0.03,0.02,1.2,12553490.0,-2.403197,24359.026705,15867.55
11.2,0.03,0.02,1.4,10368480.0,-2.319082,25264.812541,13905.7
11.2,0.03,0.02,1.4,10644370.0,-2.328481,25173.409127,14124.38
11.2,0.03,0.02,1.4,10913450.0,-2.337935,25079.022238,14344.78
11.2,0.03,0.02,1.4,11175530.0,-2.347428,24982.488647,14566.82
11.2,0.03,0.02,1.4,11431330.0,-2.356984,24882.84726,14790.57
11.2,0.03,0.02,1.4,11681260.0,-2.366658,24779.547829,15017.39
11.2,0.03,0.02,1.4,11924980.0,-2.376401,24672.946061,15245.92
11.2,0.03,0.02,1.4,12162360.0,-2.3862,24563.71352,15476.05
11.2,0.03,0.02,1.4,12393930.0,-2.396066,24451.184879,15707.75
11.2,0.03,0.02,1.4,12620100.0,-2.406022,24335.007089,15941.31
11.2,0.03,0.02,1.6,10380470.0,-2.319461,25265.854909,13917.2
11.2,0.03,0.02,1.6,10656690.0,-2.328878,25174.286988,14136.56
11.2,0.03,0.02,1.6,10925770.0,-2.338339,25080.447769,14357.64
